route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
M23+,MQ_H7-Weekday,MQ_H7-Weekday-123300_SBS23_22,SELECT BUS CHELSEA PIERS 12AV CROSSTOWN,1,SBS230005
M23+,MQ_H7-Weekday,MQ_H7-Weekday-126500_SBS23_19,SELECT BUS EAST SIDE AVENUE C CROSSTOWN,0,SBS230004
M23+,MQ_H7-Weekday,MQ_H7-Weekday-129500_SBS23_19,SELECT BUS CHELSEA PIERS 12AV CROSSTOWN,1,SBS230005
M23+,MQ_H7-Weekday,MQ_H7-Weekday-132500_SBS23_19,SELECT BUS EAST SIDE AVENUE C CROSSTOWN,0,SBS230004
M23+,MQ_H7-Weekday,MQ_H7-Weekday-135500_SBS23_19,SELECT BUS CHELSEA PIERS 12AV CROSSTOWN,1,SBS230005
M23+,MQ_H7-Weekday,MQ_H7-Weekday-138500_SBS23_19,SELECT BUS EAST SIDE AVENUE C CROSSTOWN,0,SBS230004
M23+,MQ_H7-Weekday,MQ_H7-Weekday-141500_SBS23_19,SELECT BUS CHELSEA PIERS 12AV CROSSTOWN,1,SBS230005
M31,MQ_H7-Weekday,MQ_H7-Weekday-033000_M31_2,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-037400_M31_2,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-042500_M31_2,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-048100_M31_2,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-053500_M31_2,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-059100_M31_5,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-065100_M31_5,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-071100_M31_5,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-077100_M31_5,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-083700_M31_23,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-089700_M31_23,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-096100_M31_23,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-102000_M31_21,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-108300_M31_21,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-114000_M31_21,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-120300_M31_21,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-126000_M31_21,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-131500_M31_34,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-137400_M31_34,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-141500_M31_34,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-146900_M31_34,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-151500_M31_34,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-035000_M31_4,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-039400_M31_4,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-044000_M31_4,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-049100_M31_15,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-054500_M31_15,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-060300_M31_15,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-067500_M31_15,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-073500_M31_15,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-079500_M31_22,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-086400_M31_22,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-092400_M31_24,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-098700_M31_24,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-104400_M31_24,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-110700_M31_30,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-116400_M31_30,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-122700_M31_28,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-128400_M31_28,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-133500_M31_28,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-138900_M31_28,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-143500_M31_28,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-034200_M31_5,YORKVILLE 91 ST via YORK AV,0,M310142
M31,MQ_H7-Weekday,MQ_H7-Weekday-038000_M31_5,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-043600_M31_5,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-048500_M31_5,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-054100_M31_4,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-059500_M31_4,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-066300_M31_4,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-072300_M31_4,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-079200_M31_4,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-085200_M31_17,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-091200_M31_17,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-097200_M31_17,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-103500_M31_17,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-109200_M31_34,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-115500_M31_34,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-121200_M31_34,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-127500_M31_30,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-133200_M31_30,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-137500_M31_30,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-142900_M31_30,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-147500_M31_30,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-036500_M31_6,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-041600_M31_6,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-046500_M31_6,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-052100_M31_6,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-057500_M31_6,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-063900_M31_2,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-069900_M31_2,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-076200_M31_7,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-082200_M31_7,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-088800_M31_20,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-094800_M31_20,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-101100_M31_20,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-106800_M31_20,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-113100_M31_20,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-118800_M31_25,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-125100_M31_25,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-130800_M31_25,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-036200_M31_7,YORKVILLE 91 ST via YORK AV,0,M310142
M31,MQ_H7-Weekday,MQ_H7-Weekday-039500_M31_7,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-044500_M31_7,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-049500_M31_7,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-055100_M31_7,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-060500_M31_7,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-037200_M31_10,YORKVILLE 91 ST via YORK AV,0,M310142
M31,MQ_H7-Weekday,MQ_H7-Weekday-041000_M31_10,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-046300_M31_10,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-051500_M31_10,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-057100_M31_10,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-062700_M31_10,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-068700_M31_12,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-074700_M31_12,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-080700_M31_12,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-086700_M31_12,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-093600_M31_26,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-099600_M31_26,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-105900_M31_26,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-111600_M31_27,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-117900_M31_27,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-123600_M31_27,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-130100_M31_27,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-135900_M31_27,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-040600_M31_11,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-045500_M31_11,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-051100_M31_11,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-056500_M31_11,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-062700_M31_11,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-068700_M31_11,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-074700_M31_13,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-080700_M31_13,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-087600_M31_13,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-093600_M31_27,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-099900_M31_27,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-105600_M31_31,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-111900_M31_31,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-117600_M31_31,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-123900_M31_31,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-129600_M31_29,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-135500_M31_29,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-140900_M31_29,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-145500_M31_29,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-150000_M31_29,8 AV - 57 ST,1,M310129
M31,MQ_H7-Weekday,MQ_H7-Weekday-042600_M31_12,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-047500_M31_12,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-053100_M31_12,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-058500_M31_12,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-065100_M31_20,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-071100_M31_20,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-077700_M31_10,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-083700_M31_10,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-090000_M31_16,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-096000_M31_16,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-102300_M31_29,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-108000_M31_29,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-114300_M31_29,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-120000_M31_26,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-126300_M31_26,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-132000_M31_26,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-045400_M31_13,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-050500_M31_13,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-056100_M31_13,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-061500_M31_13,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-067500_M31_6,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-073500_M31_6,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-047200_M31_16,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-052500_M31_16,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-058100_M31_16,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-063900_M31_16,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-069900_M31_16,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-075900_M31_16,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-082200_M31_11,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-088200_M31_11,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-094800_M31_25,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-100800_M31_25,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-107100_M31_25,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-112800_M31_23,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-119100_M31_23,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-124800_M31_23,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-050100_M31_17,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-055500_M31_17,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-061500_M31_17,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-066300_M31_17,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-072300_M31_17,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-078300_M31_21,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-085200_M31_21,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-091200_M31_15,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-097400_M31_15,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-103200_M31_22,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-109500_M31_22,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-115200_M31_22,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-121500_M31_22,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-127200_M31_22,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-092400_M31_28,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-098400_M31_28,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-104700_M31_28,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-110400_M31_28,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-116700_M31_24,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-122400_M31_24,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-128700_M31_24,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-134400_M31_31,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-139500_M31_31,YORKVILLE 91 ST via YORK AV,0,M310141
M31,MQ_H7-Weekday,MQ_H7-Weekday-144900_M31_31,CLINTON 11 AV via 57 ST,1,M310128
M31,MQ_H7-Weekday,MQ_H7-Weekday-149500_M31_31,YORKVILLE 91 ST via YORK AV,0,M310141
M42,MQ_H7-Weekday,MQ_H7-Weekday-008400_M42_1,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-012900_M42_1,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-017400_M42_1,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-021900_M42_1,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-026400_M42_1,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-030900_M42_1,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-033900_M42_2,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-035400_M42_4,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-037900_M42_5,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-038600_M42_6,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-040000_M42_2,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-041200_M42_1,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-042400_M42_4,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-043600_M42_7,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-122600_M42_25,UN - 1 AV CROSSTOWN,0,M420116
M42,MQ_H7-Weekday,MQ_H7-Weekday-044800_M42_5,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-124100_M42_23,UN - 1 AV CROSSTOWN,0,M420116
M42,MQ_H7-Weekday,MQ_H7-Weekday-046000_M42_6,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-054400_M42_5,UN - 1 AV CROSSTOWN,0,M420117
M42,MQ_H7-Weekday,MQ_H7-Weekday-047200_M42_2,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-048200_M42_1,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-125900_M42_27,UN - 1 AV CROSSTOWN,0,M420116
M42,MQ_H7-Weekday,MQ_H7-Weekday-049200_M42_11,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-049900_M42_8,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-127900_M42_24,UN - 1 AV CROSSTOWN,0,M420116
M42,MQ_H7-Weekday,MQ_H7-Weekday-050700_M42_12,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-051400_M42_9,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-053600_M42_10,UN - 1 AV CROSSTOWN,0,M420117
M42,MQ_H7-Weekday,MQ_H7-Weekday-129900_M42_26,UN - 1 AV CROSSTOWN,0,M420116
M42,MQ_H7-Weekday,MQ_H7-Weekday-052200_M42_13,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-052900_M42_14,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-131900_M42_27,UN - 1 AV CROSSTOWN,0,M420116
M42,MQ_H7-Weekday,MQ_H7-Weekday-053700_M42_4,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-054200_M42_16,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-133900_M42_25,UN - 1 AV CROSSTOWN,0,M420116
M42,MQ_H7-Weekday,MQ_H7-Weekday-054700_M42_2,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-055200_M42_7,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-055700_M42_19,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-056200_M42_10,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-056700_M42_11,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-057200_M42_5,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-057700_M42_8,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-058200_M42_6,42 ST PIER CROSSTOWN,1,M420120
M42,MQ_H7-Weekday,MQ_H7-Weekday-058700_M42_12,42 ST PIER CROSSTOWN,1,M420120
